Entity,Code,Year,Oil Production - Tonnes
Other S. & Cent. America,,2015,85.44019099277251
Other S. & Cent. America,,2016,79.4067859439368
Other S. & Cent. America,,2017,77.7185557035371
Other S. & Cent. America,,2018,74.20524111020725
Other S. & Cent. America,,2019,69.10833355277002
Peru,PER,1965,39.47413997410094
Peru,PER,1966,39.47413997410094
Peru,PER,1967,44.33245184820683
Peru,PER,1968,46.28076898949234
Peru,PER,1969,44.93974083246998
Peru,PER,1970,44.92310277810662
Peru,PER,1971,38.37081235607514
Peru,PER,1972,40.131620288490964
Peru,PER,1973,43.66004983819251
Peru,PER,1974,47.61158774949442
Peru,PER,1975,44.170931337625156
Peru,PER,1976,46.953977027181686
Peru,PER,1977,55.78096567238916
Peru,PER,1978,92.05192418454938
Peru,PER,1979,116.81149205865468
Peru,PER,1980,119.14759302145893
Peru,PER,1981,117.60830012875586
Peru,PER,1982,118.88222104578004
Peru,PER,1983,103.91182216452076
Peru,PER,1984,112.52271742346213
Peru,PER,1985,114.873925739628
Peru,PER,1986,108.23961470100149
Peru,PER,1987,99.80384494706728
Peru,PER,1988,86.47234433476402
Peru,PER,1989,79.61581045064379
Peru,PER,1990,78.70604163805444
Peru,PER,1991,70.13511431330474
Peru,PER,1992,70.80080120457801
Peru,PER,1993,77.11244879113022
Peru,PER,1994,77.73754049356221
Peru,PER,1995,74.36916638769675
Peru,PER,1996,73.4820236652361
Peru,PER,1997,72.59547486394356
Peru,PER,1998,70.1250598796803
Peru,PER,1999,64.13436800653558
Peru,PER,2000,60.02271443917508
Peru,PER,2001,58.586087058660745
Peru,PER,2002,56.960037258374015
Peru,PER,2003,55.029417864670016
Peru,PER,2004,54.542703481291895
Peru,PER,2005,61.89304997183171
Peru,PER,2006,64.43120165415321
Peru,PER,2007,63.79315375125669
Peru,PER,2008,66.30550914044738
Peru,PER,2009,80.1663061437656
Peru,PER,2010,84.63671333237092
Peru,PER,2011,81.03579187915703
Peru,PER,2012,79.84142913721492
Peru,PER,2013,85.06722433314177
Peru,PER,2014,87.70679862017255
Peru,PER,2015,76.00684165596473
Peru,PER,2016,68.02169413586297
Peru,PER,2017,66.33689930146437
Peru,PER,2018,74.43724463402273
Peru,PER,2019,70.46526980057699
Qatar,QAT,1965,134.96995810646723
Qatar,QAT,1966,168.56763008146683
Qatar,QAT,1967,187.68354689482922
Qatar,QAT,1968,197.4914643632042
Qatar,QAT,1969,206.22019350172644
Qatar,QAT,1970,210.27508494698523
Qatar,QAT,1971,249.08618878017523
Qatar,QAT,1972,279.97319359724855
Qatar,QAT,1973,330.18401768534767
Qatar,QAT,1974,300.0619669491404
Qatar,QAT,1975,253.141080225434
Qatar,QAT,1976,282.87747983788415
Qatar,QAT,1977,251.9825398125024
Qatar,QAT,1978,280.3667799293129
Qatar,QAT,1979,293.1107244715545
Qatar,QAT,1980,275.3166338678508
Qatar,QAT,1981,240.69855361853683
Qatar,QAT,1982,196.2691977206912
Qatar,QAT,1983,178.50459070086362
Qatar,QAT,1984,199.4200556412987
Qatar,QAT,1985,178.14629049439844
Qatar,QAT,1986,200.867988340088
Qatar,QAT,1987,177.60414008146682
Qatar,QAT,1988,205.2370443632042
Qatar,QAT,1989,228.99636845689844
Qatar,QAT,1990,245.650703825002
Qatar,QAT,1991,237.28729072801923
Qatar,QAT,1992,274.475235957752
Qatar,QAT,1993,253.68782052155404
Qatar,QAT,1994,248.28113825043326
Qatar,QAT,1995,253.89716052155404
Qatar,QAT,1996,315.21986708601196
Qatar,QAT,1997,386.96452306509013
Qatar,QAT,1998,390.2061310754344
Qatar,QAT,1999,398.65541447026243
Qatar,QAT,2000,467.2842738074566
Qatar,QAT,2001,465.1955692072358
Qatar,QAT,2002,434.1720194523678
Qatar,QAT,2003,509.2332798955678
Qatar,QAT,2004,580.2946811606356
Qatar,QAT,2005,611.256864225142
Qatar,QAT,2006,659.2999537882066
Qatar,QAT,2007,668.2695952237673
Qatar,QAT,2008,750.1879169553483
Qatar,QAT,2009,725.678019152496
Qatar,QAT,2010,824.8058079396361
Qatar,QAT,2011,904.1622125286983
Qatar,QAT,2012,956.4298452043694
Qatar,QAT,2013,978.9092211153303
Qatar,QAT,2014,970.9362227075932
Qatar,QAT,2015,944.8453063429796
Qatar,QAT,2016,948.942996034798
Qatar,QAT,2017,919.7528463614648
Qatar,QAT,2018,924.5213714193701
Qatar,QAT,2019,913.2529260285725
Romania,ROU,1965,149.10823000000002
Romania,ROU,1966,152.06225
Romania,ROU,1967,156.49328
Romania,ROU,1968,157.41205000000002
Romania,ROU,1969,157.53998
Romania,ROU,1970,159.06351
Romania,ROU,1971,163.90159
Romania,ROU,1972,167.79764
Romania,ROU,1973,170.22831000000002
Romania,ROU,1974,172.54268
Romania,ROU,1975,174.21740000000003
Romania,ROU,1976,175.4967
Romania,ROU,1977,174.9152
Romania,ROU,1978,164.14582000000001
Romania,ROU,1979,147.85219
Romania,ROU,1980,139.57163
Romania,ROU,1981,141.11842000000001
Romania,ROU,1982,142.25816000000003
Romania,ROU,1983,140.52529
Romania,ROU,1984,138.89709
Romania,ROU,1985,130.81424
Romania,ROU,1986,123.91765
Romania,ROU,1987,116.69542
Romania,ROU,1988,114.42757000000002
Romania,ROU,1989,111.91549
Romania,ROU,1990,94.62168000000001
Romania,ROU,1991,81.50304
Romania,ROU,1992,79.39801000000001
Romania,ROU,1993,80.58427
Romania,ROU,1994,81.10762000000001
Romania,ROU,1995,80.84013000000002
Romania,ROU,1996,79.68876
Romania,ROU,1997,78.50250000000001
Romania,ROU,1998,76.21139000000001
Romania,ROU,1999,74.18777
Romania,ROU,2000,73.11781000000002
Romania,ROU,2001,72.54794
Romania,ROU,2002,70.61736
Romania,ROU,2003,68.5007
Romania,ROU,2004,66.34915000000001
Romania,ROU,2005,63.232310000000005
Romania,ROU,2006,58.10348000000001
Romania,ROU,2007,55.18435
Romania,ROU,2008,54.881969999999995
Romania,ROU,2009,52.31174000000001
Romania,ROU,2010,49.85781
Romania,ROU,2011,49.101859999999995
Romania,ROU,2012,46.31066
Romania,ROU,2013,48.043530000000004
Romania,ROU,2014,47.12476
Romania,ROU,2015,46.55489000000001
Romania,ROU,2016,44.21726
Romania,ROU,2017,42.26342
Romania,ROU,2018,41.60051
Romania,ROU,2019,41.48421
Russia,RUS,1985,6307.018780000001
Russia,RUS,1986,6526.546660000001
Russia,RUS,1987,6623.0640300000005
Russia,RUS,1988,6614.89977
Russia,RUS,1989,6422.38838
Russia,RUS,1990,5999.81233
Russia,RUS,1991,5372.40872
Russia,RUS,1992,4638.1603000000005
Russia,RUS,1993,4127.19625
Russia,RUS,1994,3693.43214
Russia,RUS,1995,3614.0108700000005
Russia,RUS,1996,3522.4129900000003
Russia,RUS,1997,3575.2946000000006
Russia,RUS,1998,3539.4742
Russia,RUS,1999,3544.4518399999997
Russia,RUS,2000,3798.94677447296
Russia,RUS,2001,4090.033536841813
Russia,RUS,2002,4462.377164730001
Russia,RUS,2003,4951.05130792
Russia,RUS,2004,5388.073399600001
Russia,RUS,2005,5522.1501453500005
Russia,RUS,2006,5655.13684609
Russia,RUS,2007,5783.959031354272
Russia,RUS,2008,5748.176510136854
Russia,RUS,2009,5830.849919539468
Russia,RUS,2010,5958.2307367110825
Russia,RUS,2011,6041.362348538336
Russia,RUS,2012,6125.935556965488
Russia,RUS,2013,6189.760291550083
Russia,RUS,2014,6223.316249733573
Russia,RUS,2015,6301.070221794827
Russia,RUS,2016,6465.117564882149
Russia,RUS,2017,6446.447292617961
Russia,RUS,2018,6551.7134454061625
Russia,RUS,2019,6606.9660516760805
Saudi Arabia,SAU,1965,1291.2111648351672
Saudi Arabia,SAU,1966,1523.1673612637403
Saudi Arabia,SAU,1967,1643.1688324175834
Saudi Arabia,SAU,1968,1793.610550549448
Saudi Arabia,SAU,1969,1892.7928839285735
Saudi Arabia,SAU,1970,2234.954513049448
Saudi Arabia,SAU,1971,2800.4424951923133
Saudi Arabia,SAU,1972,3538.2236554945107
Saudi Arabia,SAU,1973,4466.089737293959
Saudi Arabia,SAU,1974,4996.795951923073
Saudi Arabia,SAU,1975,4179.08913427198
Saudi Arabia,SAU,1976,5085.340803560437
Saudi Arabia,SAU,1977,5447.445791517855
Saudi Arabia,SAU,1978,4936.230777939563
Saudi Arabia,SAU,1979,5675.56637241072
Saudi Arabia,SAU,1980,5929.012500412083
Saudi Arabia,SAU,1981,5888.818549450553
Saudi Arabia,SAU,1982,3956.3426811458708
Saudi Arabia,SAU,1983,2794.450321665632
Saudi Arabia,SAU,1984,2547.3986798005126
Saudi Arabia,SAU,1985,2001.202094092297
Saudi Arabia,SAU,1986,2937.7393913948945
Saudi Arabia,SAU,1987,2484.2625633197413
Saudi Arabia,SAU,1988,3178.5788022822594
Saudi Arabia,SAU,1989,3153.7422275677895
Saudi Arabia,SAU,1990,3984.945872020117
Saudi Arabia,SAU,1991,4981.661749645516
Saudi Arabia,SAU,1992,5141.365076612901
Saudi Arabia,SAU,1993,4992.882615129835
Saudi Arabia,SAU,1994,5026.321377370608
Saudi Arabia,SAU,1995,5015.587163220079
Saudi Arabia,SAU,1996,5087.378050641033
Saudi Arabia,SAU,1997,5024.415885415215
Saudi Arabia,SAU,1998,5178.776994476026
Saudi Arabia,SAU,1999,4751.156827364079
Saudi Arabia,SAU,2000,5099.94549905281
Saudi Arabia,SAU,2001,4974.114228157329
Saudi Arabia,SAU,2002,4536.317495389667
Saudi Arabia,SAU,2003,5355.612065587226
Saudi Arabia,SAU,2004,5731.116622675798
Saudi Arabia,SAU,2005,6008.385682853869
Saudi Arabia,SAU,2006,5918.978513570995
Saudi Arabia,SAU,2007,5686.370098085422
Saudi Arabia,SAU,2008,5930.999322706781
Saudi Arabia,SAU,2009,5338.254352480971
Saudi Arabia,SAU,2010,5388.186778711393
Saudi Arabia,SAU,2011,6079.006829100422
Saudi Arabia,SAU,2012,6387.4931039368985
Saudi Arabia,SAU,2013,6261.744231268732
Saudi Arabia,SAU,2014,6324.668194607066
Saudi Arabia,SAU,2015,6606.237481032304
Saudi Arabia,SAU,2016,6823.462993106463
Saudi Arabia,SAU,2017,6504.884473626169
Saudi Arabia,SAU,2018,6708.389306579545
Saudi Arabia,SAU,2019,6472.839434554303
South & Central America,,1965,2631.6230035186372
South & Central America,,1966,2603.855085660069
South & Central America,,1967,2771.2914104422784
South & Central America,,1968,2845.3819517246084
South & Central America,,1969,2851.0593545292677
South & Central America,,1970,2927.9376515170034
South & Central America,,1971,2859.5595826895487
South & Central America,,1972,2724.580736661826
South & Central America,,1973,2899.494680548964
South & Central America,,1974,2640.8254247657756
South & Central America,,1975,2230.0787961409883
South & Central America,,1976,2213.988963463672
South & Central America,,1977,2195.1051226875356
South & Central America,,1978,2199.044011746062
South & Central America,,1979,2354.5407207942135
South & Central America,,1980,2264.7192848235222
South & Central America,,1981,2243.8979797058346
South & Central America,,1982,2149.1875112976695
South & Central America,,1983,2130.524550697169
South & Central America,,1984,2246.7142090237776
South & Central America,,1985,2240.4049467581503
South & Central America,,1986,2401.543661980273
South & Central America,,1987,2367.7757823730935
South & Central America,,1988,2488.743642911919
South & Central America,,1989,2516.527070512901
South & Central America,,1990,2721.1542102152866
South & Central America,,1991,2868.7859934947633
South & Central America,,1992,2933.012089502156
South & Central America,,1993,3046.010255251184
South & Central America,,1994,3229.2789290846836
South & Central America,,1995,3489.719877934267
South & Central America,,1996,3730.5677328298375
South & Central America,,1997,3888.8875079786103
South & Central America,,1998,4116.049165308438
South & Central America,,1999,3984.870000498677
South & Central America,,2000,4010.4691103796363
South & Central America,,2001,4060.4660009377703
South & Central America,,2002,4024.2665797639925
South & Central America,,2003,3991.567731483659
South & Central America,,2004,4274.10945604555
South & Central America,,2005,4358.178624179987
South & Central America,,2006,4442.071515274697
South & Central America,,2007,4355.218934421044
South & Central America,,2008,4425.581811699793
South & Central America,,2009,4391.353449635911
South & Central America,,2010,4403.754962914087
South & Central America,,2011,4438.728790698348
South & Central America,,2012,4402.586026942118
South & Central America,,2013,4409.362969973562
South & Central America,,2014,4571.933015327579
South & Central America,,2015,4633.1616248317005
South & Central America,,2016,4409.310793854749
South & Central America,,2017,4272.468946866436
South & Central America,,2018,3877.241139417881
South & Central America,,2019,3686.9252212246856
South Sudan,SSD,1999,0
South Sudan,SSD,2012,17.831106582995943
South Sudan,SSD,2013,57.131412896086424
South Sudan,SSD,2014,88.99592097435892
South Sudan,SSD,2015,84.63416405208038
South Sudan,SSD,2016,67.28320206349487
South Sudan,SSD,2017,70.00472531008499
South Sudan,SSD,2018,73.12777061225592
South Sudan,SSD,2019,79.46225291963852
Sudan,SDN,1993,1.1457354925775987
Sudan,SDN,1994,1.1457354925775987
Sudan,SDN,1995,1.1457354925775987
Sudan,SDN,1996,2.8721862348178093
Sudan,SDN,1997,5.1558097165991885
Sudan,SDN,1998,6.874412955465589
Sudan,SDN,1999,36.09066801619432
Sudan,SDN,2000,102.90003799055337
Sudan,SDN,2001,119.73401097435907
Sudan,SDN,2002,135.30247673009433
Sudan,SDN,2003,150.16600282726068
Sudan,SDN,2004,167.24009028209122
Sudan,SDN,2005,168.2400371327668
Sudan,SDN,2006,204.03306397373836
Sudan,SDN,2007,276.7613794979756
Sudan,SDN,2008,262.48993811336004
Sudan,SDN,2009,272.23389269500717
Sudan,SDN,2010,264.7055127543865
Sudan,SDN,2011,166.70581528609935
Sudan,SDN,2012,59.22878844129554
Sudan,SDN,2013,67.51441165047233
Sudan,SDN,2014,68.51756036099869
Sudan,SDN,2015,62.47819160728743
Sudan,SDN,2016,59.51950077327942
Sudan,SDN,2017,54.2021966696146
Sudan,SDN,2018,57.310220226419375
Sudan,SDN,2019,58.557276650894934
Syria,SYR,1968,12.194840381991806
Syria,SYR,1969,30.693362892223686
Syria,SYR,1970,49.22520463847208
Syria,SYR,1971,61.38672578444749
Syria,SYR,1972,67.94268212824008
Syria,SYR,1973,64.28232605729883
Syria,SYR,1974,74.70648703956348
Syria,SYR,1975,111.19105047748975
Syria,SYR,1976,116.72204365620729
Syria,SYR,1977,105.97896998635746
Syria,SYR,1978,103.66248976807643
Syria,SYR,1979,96.71304911323327
Syria,SYR,1980,91.75165620736705
Syria,SYR,1981,94.97568894952252
Syria,SYR,1982,89.76360845839012
Syria,SYR,1983,93.23832878581176
Syria,SYR,1984,94.07448294679398
Syria,SYR,1985,92.25453867667117
Syria,SYR,1986,116.05661091405183
Syria,SYR,1987,133.54651255116
Syria,SYR,1988,155.51388485675324
Syria,SYR,1989,196.9613484993179
Syria,SYR,1990,235.21816210095452
Syria,SYR,1991,272.95400564802173
Syria,SYR,1992,298.1367159618005
Syria,SYR,1993,327.12856066848576
Syria,SYR,1994,325.472610504775
Syria,SYR,1995,344.3882422510227
Syria,SYR,1996,339.51887390177404
Syria,SYR,1997,333.3965912141886
Syria,SYR,1998,332.829101159618
Syria,SYR,1999,334.3803813233287
Syria,SYR,2000,326.7596466952061
Syria,SYR,2001,347.7526064237658
Syria,SYR,2002,380.7659442242559
Syria,SYR,2003,366.9274711271587
Syria,SYR,2004,273.1849495342714
Syria,SYR,2005,251.98462133062105
Syria,SYR,2006,236.34837985722308
Syria,SYR,2007,226.50333892952918
Syria,SYR,2008,228.2853093921998
Syria,SYR,2009,224.76597876581843
Syria,SYR,2010,215.500057892694
Syria,SYR,2011,197.11724225834325
Syria,SYR,2012,93.95683978218938
Syria,SYR,2013,31.24377916083408
Syria,SYR,2014,16.979200910288377
Syria,SYR,2015,13.930832760972828
Syria,SYR,2016,12.807586056357875
Syria,SYR,2017,12.546561659769367
Syria,SYR,2018,12.223529428249844
Syria,SYR,2019,11.918663579236732
Thailand,THA,1981,0.7787621752636905
Thailand,THA,1982,2.8069049530414736
Thailand,THA,1983,6.803389522467848
Thailand,THA,1984,12.35102853242988
Thailand,THA,1985,23.377901856744185
Thailand,THA,1986,22.965562019622887
Thailand,THA,1987,21.104242578217004
Thailand,THA,1988,24.180489515916815
Thailand,THA,1989,23.819425942405754
Thailand,THA,1990,28.371238955363324
Thailand,THA,1991,32.836121704213234
Thailand,THA,1992,38.406843107247475
Thailand,THA,1993,39.46891597766219
Thailand,THA,1994,39.73379357147814
Thailand,THA,1995,38.61903604152578
Thailand,THA,1996,43.9187943242739
Thailand,THA,1997,49.89237775607433
Thailand,THA,1998,51.891116852340666
Thailand,THA,1999,56.5129809530198
Thailand,THA,2000,82.92942679413332
Thailand,THA,2001,90.50176440773686
Thailand,THA,2002,99.4318800646741
Thailand,THA,2003,116.08884842879354
Thailand,THA,2004,113.60560387532728
Thailand,THA,2005,138.7303402177909
Thailand,THA,2006,151.06125833825047
Thailand,THA,2007,159.3455050163226
Thailand,THA,2008,168.2722460889169
Thailand,THA,2009,174.30220587598023
Thailand,THA,2010,177.12204609613508
Thailand,THA,2011,183.92621171483466
Thailand,THA,2012,200.86676729227153
Thailand,THA,2013,198.80960300308377
Thailand,THA,2014,196.39471570958997
Thailand,THA,2015,204.66713871228586
Thailand,THA,2016,210.82658810906796
Thailand,THA,2017,204.25743519696698
Thailand,THA,2018,198.4472172039326
Thailand,THA,2019,198.02637936590216
Trinidad and Tobago,TTO,1965,77.58907736013987
Trinidad and Tobago,TTO,1966,87.95666216339632
Trinidad and Tobago,TTO,1967,102.93206243476672
Trinidad and Tobago,TTO,1968,110.31299592944367
Trinidad and Tobago,TTO,1969,90.42837856173674
Trinidad and Tobago,TTO,1970,80.63677069199456
Trinidad and Tobago,TTO,1971,74.30102442333788
Trinidad and Tobago,TTO,1972,81.43524830393484
Trinidad and Tobago,TTO,1973,95.61217096336495
Trinidad and Tobago,TTO,1974,107.70768656716422
Trinidad and Tobago,TTO,1975,124.41101763907768
Trinidad and Tobago,TTO,1976,122.4416499321574
Trinidad and Tobago,TTO,1977,131.8987177747629
Trinidad and Tobago,TTO,1978,132.47469470827704
Trinidad and Tobago,TTO,1979,123.25906377204939
Trinidad and Tobago,TTO,1980,122.4416499321574
Trinidad and Tobago,TTO,1981,108.85964043419267
Trinidad and Tobago,TTO,1982,101.94791723202172
Trinidad and Tobago,TTO,1983,92.15630936227956
Trinidad and Tobago,TTO,1984,98.18434192673001
Trinidad and Tobago,TTO,1985,100.43309789687922
Trinidad and Tobago,TTO,1986,96.50557518468267
Trinidad and Tobago,TTO,1987,88.5462139378863
Trinidad and Tobago,TTO,1988,86.58318811397555
Trinidad and Tobago,TTO,1989,85.40329980401022
Trinidad and Tobago,TTO,1990,85.77064509271827
Trinidad and Tobago,TTO,1991,84.25130901538348
Trinidad and Tobago,TTO,1992,80.81668448161292
Trinidad and Tobago,TTO,1993,75.04473617793901
Trinidad and Tobago,TTO,1994,78.65931142292611
Trinidad and Tobago,TTO,1995,78.33726893533496
Trinidad and Tobago,TTO,1996,77.63779980934484
Trinidad and Tobago,TTO,1997,74.86783249327374
Trinidad and Tobago,TTO,1998,74.39617138216256
Trinidad and Tobago,TTO,1999,77.27601912813553
Trinidad and Tobago,TTO,2000,76.43615261559319
Trinidad and Tobago,TTO,2001,73.56446528090036
Trinidad and Tobago,TTO,2002,84.65373277085003
Trinidad and Tobago,TTO,2003,89.18986782535274
Trinidad and Tobago,TTO,2004,82.83300657905632
Trinidad and Tobago,TTO,2005,94.30741761625178
Trinidad and Tobago,TTO,2006,95.15003529202554
Trinidad and Tobago,TTO,2007,83.64878316299256
Trinidad and Tobago,TTO,2008,80.08619836174242
Trinidad and Tobago,TTO,2009,79.10953205238502
Trinidad and Tobago,TTO,2010,72.47567038951436
Trinidad and Tobago,TTO,2011,68.34507750699694
Trinidad and Tobago,TTO,2012,60.26972068025935
Trinidad and Tobago,TTO,2013,59.41060337595497
Trinidad and Tobago,TTO,2014,58.779912081526994
Trinidad and Tobago,TTO,2015,56.10477474966797
Trinidad and Tobago,TTO,2016,50.37354712960785
Trinidad and Tobago,TTO,2017,50.93854868031574
Trinidad and Tobago,TTO,2018,45.365439573065345
Trinidad and Tobago,TTO,2019,42.56953309162265
Tunisia,TUN,1966,8.96673
Tunisia,TUN,1967,26.06283
Tunisia,TUN,1968,37.11133
Tunisia,TUN,1969,43.112410000000004
Tunisia,TUN,1970,48.27613
Tunisia,TUN,1971,47.787670000000006
Tunisia,TUN,1972,46.25251
Tunisia,TUN,1973,45.10114
Tunisia,TUN,1974,48.13657
Tunisia,TUN,1975,53.60267
Tunisia,TUN,1976,43.1473
Tunisia,TUN,1977,50.055519999999994
Tunisia,TUN,1978,57.498720000000006
Tunisia,TUN,1979,64.38368000000001
Tunisia,TUN,1980,65.44201000000001
Tunisia,TUN,1981,62.883410000000005
Tunisia,TUN,1982,59.84798
Tunisia,TUN,1983,64.33716000000001
Tunisia,TUN,1984,63.73240000000001
Tunisia,TUN,1985,62.89504
Tunisia,TUN,1986,61.057500000000005
Tunisia,TUN,1987,58.23141
Tunisia,TUN,1988,57.405680000000004
Tunisia,TUN,1989,57.6848
Tunisia,TUN,1990,55.130852000000004
Tunisia,TUN,1991,63.317209000000005
Tunisia,TUN,1992,63.43118300000001
Tunisia,TUN,1993,57.40800600000001
Tunisia,TUN,1994,53.022333
Tunisia,TUN,1995,51.680231
Tunisia,TUN,1996,51.254573
Tunisia,TUN,1997,48.34591
Tunisia,TUN,1998,47.455052
Tunisia,TUN,1999,48.829718
Tunisia,TUN,2000,44.808064
Tunisia,TUN,2001,41.200438000000005
Tunisia,TUN,2002,43.060075000000005
Tunisia,TUN,2003,39.36755
Tunisia,TUN,2004,40.686392000000005
Tunisia,TUN,2005,42.36809
Tunisia,TUN,2006,40.851538000000005
Tunisia,TUN,2007,56.529941
Tunisia,TUN,2008,51.907016
Tunisia,TUN,2009,49.24490900000001
Tunisia,TUN,2010,45.073228
Tunisia,TUN,2011,41.438853
Tunisia,TUN,2012,44.14399100000001
Tunisia,TUN,2013,40.789899
Tunisia,TUN,2014,37.949853000000004
Tunisia,TUN,2015,34.061944000000004
Tunisia,TUN,2016,32.056932
Tunisia,TUN,2017,25.896521000000003
Tunisia,TUN,2018,26.78469682535441
Tunisia,TUN,2019,26.78469682535441
Turkmenistan,TKM,1985,78.85140000000001
Turkmenistan,TKM,1986,76.2928
Turkmenistan,TKM,1987,75.2461
Turkmenistan,TKM,1988,66.5236
Turkmenistan,TKM,1989,66.8725
Turkmenistan,TKM,1990,66.29100000000001
Turkmenistan,TKM,1991,62.80200000000001
Turkmenistan,TKM,1992,60.476000000000006
Turkmenistan,TKM,1993,50.96266
Turkmenistan,TKM,1994,48.75296000000001
Turkmenistan,TKM,1995,47.33410000000001
Turkmenistan,TKM,1996,50.64865000000001
Turkmenistan,TKM,1997,62.42984
Turkmenistan,TKM,1998,74.07147
Turkmenistan,TKM,1999,82.14269
Turkmenistan,TKM,2000,84.66640000000001
Turkmenistan,TKM,2001,90.07435000000001
Turkmenistan,TKM,2002,95.48230000000001
Turkmenistan,TKM,2003,101.29730000000002
Turkmenistan,TKM,2004,107.22860000000001
Turkmenistan,TKM,2005,113.15990000000001
Turkmenistan,TKM,2006,116.18370000000002
Turkmenistan,TKM,2007,119.4401
Turkmenistan,TKM,2008,123.33615000000002
Turkmenistan,TKM,2009,126.4181
Turkmenistan,TKM,2010,129.4419
Turkmenistan,TKM,2011,133.8613
Turkmenistan,TKM,2012,139.4437
Turkmenistan,TKM,2013,145.0261
Turkmenistan,TKM,2014,149.4455
Turkmenistan,TKM,2015,153.8649
Turkmenistan,TKM,2016,153.2834
Turkmenistan,TKM,2017,152.70190000000002
Turkmenistan,TKM,2018,146.39844
Turkmenistan,TKM,2019,145.70064
USSR,OWID_USS,1965,2824.78744
USSR,OWID_USS,1966,3083.1130000000003
USSR,OWID_USS,1967,3350.6030000000005
USSR,OWID_USS,1968,3595.996
USSR,OWID_USS,1969,3818.1290000000004
USSR,OWID_USS,1970,4105.84357
USSR,OWID_USS,1971,4384.51
USSR,OWID_USS,1972,4656.652
USSR,OWID_USS,1973,4989.27
USSR,OWID_USS,1974,5337.0070000000005
USSR,OWID_USS,1975,5708.01563
USSR,OWID_USS,1976,6043.843510000001
USSR,OWID_USS,1977,6347.6423700000005
USSR,OWID_USS,1978,6646.90553
USSR,OWID_USS,1979,6810.528000000001
USSR,OWID_USS,1980,7014.9834
USSR,OWID_USS,1981,7080.576600000001
USSR,OWID_USS,1982,7123.968129999999
USSR,OWID_USS,1983,7168.069090000002
USSR,OWID_USS,1984,7125.817300000001
United Arab Emirates,ARE,1965,158.93921852195794
United Arab Emirates,ARE,1966,202.75733050285274
United Arab Emirates,ARE,1967,215.20437773650002
United Arab Emirates,ARE,1968,280.458753880854
United Arab Emirates,ARE,1969,353.5862558046968
United Arab Emirates,ARE,1970,439.0822635000668
United Arab Emirates,ARE,1971,596.7260879660347
United Arab Emirates,ARE,1972,679.2342796868776
United Arab Emirates,ARE,1973,863.1830131351992
United Arab Emirates,ARE,1974,945.4123749502451
United Arab Emirates,ARE,1975,937.0767958073504
United Arab Emirates,ARE,1976,1093.5982519782413
United Arab Emirates,ARE,1977,1125.7030668037685
United Arab Emirates,ARE,1978,1030.9652673411176
United Arab Emirates,ARE,1979,1031.0717149396314
United Arab Emirates,ARE,1980,974.6627769553799
United Arab Emirates,ARE,1981,861.6279987153121
United Arab Emirates,ARE,1982,749.4656653451947
United Arab Emirates,ARE,1983,705.9224346832549
United Arab Emirates,ARE,1984,676.1817308648104
United Arab Emirates,ARE,1985,650.8159599613706
United Arab Emirates,ARE,1986,751.5358588476339
United Arab Emirates,ARE,1987,793.1449665382828
United Arab Emirates,ARE,1988,837.89467061762
United Arab Emirates,ARE,1989,989.4477795360837
United Arab Emirates,ARE,1990,1083.3515445180692
United Arab Emirates,ARE,1991,1242.6837678336883
United Arab Emirates,ARE,1992,1368.617421050763
United Arab Emirates,ARE,1993,1330.0207947603362
United Arab Emirates,ARE,1994,1341.0412730432417
United Arab Emirates,ARE,1995,1330.6032130259898
United Arab Emirates,ARE,1996,1359.768588527373
United Arab Emirates,ARE,1997,1364.2869785742935
United Arab Emirates,ARE,1998,1413.2999348202766
United Arab Emirates,ARE,1999,1302.8959147532391
United Arab Emirates,ARE,2000,1413.3166686309369
United Arab Emirates,ARE,2001,1377.1503187403841
United Arab Emirates,ARE,2002,1267.8835122298196
United Arab Emirates,ARE,2003,1467.5857908545968
United Arab Emirates,ARE,2004,1526.739005282242
United Arab Emirates,ARE,2005,1588.1108082261137
United Arab Emirates,ARE,2006,1693.9801973485003
United Arab Emirates,ARE,2007,1670.5733944791343
United Arab Emirates,ARE,2008,1689.2214392791457
United Arab Emirates,ARE,2009,1503.912247445483
United Arab Emirates,ARE,2010,1572.5346815418047
United Arab Emirates,ARE,2011,1750.294787513128
United Arab Emirates,ARE,2012,1817.135812164771
United Arab Emirates,ARE,2013,1892.9773042770641
United Arab Emirates,ARE,2014,1900.3024286633952
United Arab Emirates,ARE,2015,2047.6063238215384
United Arab Emirates,ARE,2016,2121.0746179952775
United Arab Emirates,ARE,2017,2049.48901368262
United Arab Emirates,ARE,2018,2054.8660430478963
United Arab Emirates,ARE,2019,2096.3064606095713
United Kingdom,GBR,1965,0.9769200000000001
United Kingdom,GBR,1966,0.9071400000000001
United Kingdom,GBR,1967,1.0350700000000002
United Kingdom,GBR,1968,0.9769200000000001
United Kingdom,GBR,1969,0.9885500000000002
United Kingdom,GBR,1970,1.8142800000000001
United Kingdom,GBR,1971,2.46556
United Kingdom,GBR,1972,3.8727899999999997
United Kingdom,GBR,1973,4.326360000000001
United Kingdom,GBR,1974,4.7683
United Kingdom,GBR,1975,18.235840000000003
United Kingdom,GBR,1976,141.52547
United Kingdom,GBR,1977,445.02195000000006
United Kingdom,GBR,1978,628.08978
United Kingdom,GBR,1979,905.4420200000001
United Kingdom,GBR,1980,935.83121
United Kingdom,GBR,1981,1040.6524000000002
